timestamp,sent_neu,sent_pos,sent_neg,retweets,likes,replies,gemo,open,high,low,close,volume
2020-05-11 22:04:00,0.94400567,0.048451137,0.0075431913,5.720311776607412,7.804659297056102,5.2574953720277815,-0.0014366767701333,8590.96,8620.05,8587.07,8611.97,79.706021
2020-05-12 03:36:00,0.9994622,2.2616607e-05,0.00051516073,5.950642552587727,7.681560362559537,3.688879454113936,0.0804548089367464,8674.11,8674.87,8655.27,8661.11,27.033738
2020-05-16 06:03:00,1.1653287e-06,0.9999987,6.192506e-08,7.785720896534624,9.488123612248716,6.432940092739179,-0.0198092337939275,9462.64,9463.57,9432.62,9436.58,106.969546
2020-05-21 14:49:00,0.9999825,1.9868899e-06,1.5519574e-05,5.726847747587197,7.85748078694253,5.231108616854587,-0.00888623613876,9070.19,9075.0,9058.61,9069.59,256.368909
2020-05-22 02:10:00,0.99999213,3.8894414e-06,3.9470156e-06,6.282266746896006,7.739359202689098,5.501258210544727,-0.0453206536024955,9112.74,9122.3,9112.04,9116.04,36.985385
2020-05-22 20:55:00,0.9858139,3.1961346e-05,0.014154144,5.575949103146316,7.821643126239982,5.337538079701318,0.014221566415527,9194.91,9195.09,9189.08,9190.77,16.736248
2020-05-28 17:45:00,0.99814975,0.0018337696,1.648637e-05,5.736572297479192,7.599901959208498,4.430816798843313,-0.0262937738033474,9468.13,9475.0,9465.56,9472.97,76.271576
2020-06-10 03:16:00,0.84411234,0.15570986,0.0001778044,6.095824562432225,7.640123172695364,4.454347296253507,0.0873815805376077,9760.49,9766.88,9758.07,9759.13,40.056399
2020-06-14 05:35:00,0.9999944,6.146695e-07,5.021125e-06,6.729824070489475,8.278682162970906,5.003946305945459,-0.0625612197358916,9431.23,9433.17,9430.96,9431.08,6.788984
2020-06-17 12:09:00,0.99999905,3.8814456e-08,9.31228e-07,6.408528791059498,8.15162164696975,5.799092654460526,-0.0512176825735026,9492.33,9500.0,9492.33,9499.06,33.278405
2020-06-23 01:23:00,0.19680764,0.803159,3.3343946e-05,6.220590170099739,7.516977224604321,4.68213122712422,-0.0120727187392105,9648.25,9653.23,9642.71,9648.85,49.93575
2020-08-21 22:50:00,0.999746,2.5347624e-06,0.00025145573,5.746203190540153,7.919356190660617,5.159055299214529,0.015918420417565,11566.38,11577.82,11566.21,11576.99,38.902375
2020-09-02 21:20:00,0.8946223,6.898905e-05,0.105308674,5.891644211825772,7.880048200971577,6.07073772800249,-0.0408928350930299,11353.07,11354.32,11350.74,11351.7,17.603669
2020-09-18 15:11:00,0.63057035,0.36889684,0.00053278526,6.444131256700441,7.488852955733459,4.276666119016055,-0.0322503293641759,10928.29,10931.9,10926.54,10929.28,40.264525
2020-10-07 20:51:00,0.32616228,0.6695602,0.0042774924,6.498282149476434,8.120886021092838,4.941642422609304,-0.0213122466664651,10659.2,10660.63,10659.19,10660.51,9.512804
2020-10-21 23:50:00,0.59973264,0.40002772,0.00023966824,5.187385805840755,6.910750787961936,3.4011973816621555,0.0270522065112806,12790.75,12808.37,12788.94,12805.29,100.800159
2020-10-22 00:32:00,0.9854087,0.010028012,0.004563256,6.499787040655854,7.69484807238461,4.3694478524670215,-0.0319738888207232,12872.02,12872.02,12857.92,12866.12,36.780323
2020-10-31 13:07:00,0.9999988,1.0425597e-06,8.0673594e-08,6.934397209928558,8.452761331256848,5.209486152841421,0.015314096037961,13905.45,13908.18,13896.57,13896.58,23.74954
2020-11-17 06:02:00,0.9999465,2.1757824e-06,5.1330768e-05,7.903226808730733,10.940844812389727,6.831953565565855,0.0253409412097983,16641.86,16644.32,16634.23,16642.22,25.363816
2020-11-17 10:38:00,0.99999547,1.5282566e-06,2.9409048e-06,5.762051382780177,7.664815785285735,4.30406509320417,0.0151386821674026,16703.92,16712.22,16700.0,16711.59,29.983708
2020-11-17 14:54:00,0.9944318,0.0031772007,0.0023909383,3.8918202981106265,6.709304340258298,4.219507705176107,0.0020402476316394,17144.01,17150.0,17140.0,17142.03,88.119698
2020-11-25 15:43:00,0.99880755,3.6365566e-06,0.0011888118,5.424950017481403,7.569411792450712,5.5093883366279774,0.0195262807390054,19240.68,19244.78,19220.0,19226.01,182.009614
2020-11-28 00:15:00,0.0046743862,0.9952838,4.193425e-05,4.691347882229144,7.818430272070656,4.976733742420574,0.0198057634217819,17022.6,17041.67,17020.0,17032.1,83.26777
2020-11-28 07:18:00,0.9991786,0.00067657814,0.00014484556,5.713732805509369,8.644706511715198,5.583496308781699,0.0320587852219697,17033.89,17043.86,17033.88,17043.86,48.54573
2020-12-03 16:08:00,0.9999789,4.650242e-06,1.6491447e-05,5.87493073085203,7.716906135298388,4.691347882229144,0.0104108009236255,19522.95,19554.99,19514.73,19535.49,145.483651
2020-12-07 07:35:00,4.6917017e-07,0.99999774,1.813999e-06,5.991464547107982,7.769800996003896,4.727387818712341,-0.0156067877918784,19300.01,19314.69,19300.0,19310.34,20.348869
2020-12-10 03:07:00,0.9999808,3.0556073e-06,1.6137377e-05,5.926926025970411,8.387539983189367,5.5909869805108565,-0.0602474039248926,18383.74,18398.72,18378.0,18396.0,25.842596
2020-12-14 15:30:00,0.9604784,1.063649e-05,0.039510924,4.663439094112067,7.818027938530729,6.028278520230698,-0.0123081487626348,19235.2,19240.04,19219.02,19219.03,44.020416
2020-12-17 02:02:00,0.99952126,0.00027413334,0.00020458715,6.206575926724928,8.082093278178382,4.8283137373023015,-0.0213355756386632,21708.11,21721.22,21642.13,21664.78,153.787088
2020-12-17 12:57:00,0.6339422,0.037466217,0.32859164,5.442417710521793,7.85243908535751,4.820281565605037,-0.0113164730513197,23148.99,23150.0,23070.63,23135.73,279.969372
2020-12-17 15:02:00,0.006267253,0.9937185,1.4269799e-05,5.966146739123692,8.07153089355666,4.343805421853684,0.0428823176464686,23136.3,23172.32,23136.3,23148.53,79.914185
2020-12-17 16:24:00,0.6432082,0.34313774,0.013654058,8.706655856361559,10.415682238708357,8.064321960910803,-0.0006894797309021,23558.97,23571.0,23517.74,23571.0,223.511378
2020-12-18 23:50:00,0.9876072,4.2145333e-05,0.012350706,5.811140992976701,8.063692634269517,5.736572297479192,-0.0540882713856013,23055.74,23071.73,23055.74,23071.72,48.628284
2020-12-19 21:22:00,9.8142285e-05,0.99985826,4.366091e-05,5.568344503761097,7.720905251936779,4.51085950651685,-0.0194645824093223,23848.96,23885.41,23848.96,23882.69,89.006539
2020-12-20 17:24:00,0.9999875,7.5965767e-07,1.1835183e-05,9.09571484613488,11.694921968940236,8.857088135314953,0.0330714664959172,23753.87,23759.98,23736.08,23739.26,22.390608
2020-12-22 11:10:00,0.98233575,0.0025139495,0.015150281,7.264730177929867,8.852807917623322,8.021584533455107,-0.0868513628107466,22752.18,22778.59,22752.18,22777.6,77.976249
2020-12-22 21:54:00,0.9999931,2.5448398e-07,6.6664065e-06,5.720311776607412,7.991930519852477,5.420534999272286,-0.0304569845962852,23446.16,23457.49,23430.87,23435.98,31.758041
2020-12-26 14:17:00,0.9999703,1.2482848e-05,1.7179049e-05,5.198497031265826,6.342121418721152,3.58351893845611,-0.0139770550213454,25248.61,25280.0,25206.0,25219.85,177.590775
2020-12-26 14:29:00,0.99999404,1.079148e-07,5.8182986e-06,5.703782474656201,7.457609289715606,4.543294782270004,0.0495414384479833,25238.85,25244.8,25217.0,25230.77,43.15308
2020-12-27 23:11:00,0.64836246,0.3507477,0.00088982837,6.059123195581797,8.265907334155747,5.3230099791384085,-0.0427420930580886,26594.24,26636.75,26587.15,26605.57,41.047194
2020-12-28 04:07:00,0.0016325067,0.99834883,1.870866e-05,5.468060141135132,7.638198244285779,4.74493212836325,0.0208754762790669,27125.04,27125.05,27068.53,27107.8,52.630147
2020-12-30 13:59:00,0.9998851,1.5070631e-05,9.9915764e-05,5.19295685089021,7.690286020676768,5.241747015059643,-0.0407698775799659,27916.32,27916.33,27833.03,27869.61,76.300975
2020-12-30 20:22:00,0.95435786,0.03096624,0.014675882,6.008813185442595,7.909122183211411,4.248495242049359,-0.0177280656461466,28710.02,28734.96,28710.0,28727.27,28.951831
2021-01-01 20:55:00,0.9999968,1.10258675e-07,3.0994659e-06,6.523562306149512,8.463581421967588,4.919980925828125,-0.0404968236376315,29243.74,29250.0,29229.42,29230.98,27.684356
2021-01-01 21:12:00,0.8684376,0.00068696274,0.13087538,5.552959584921617,7.494986233950533,3.6375861597263857,0.0625449319720024,29220.15,29223.1,29194.36,29194.37,27.706707
2021-01-03 17:00:00,0.97591966,0.020284094,0.0037962412,7.002155954403621,8.506738733512378,4.820281565605037,0.1372976319613341,32676.75,32768.28,32557.28,32580.36,290.112678
2021-01-05 00:57:00,0.99999976,4.8560274e-08,1.8395166e-07,5.820082930352362,7.741533589281828,4.653960350157523,-0.0257596470787542,32467.2,32480.87,32340.0,32427.39,139.522229
2021-01-11 00:05:00,2.4456945e-06,0.9999974,1.5830086e-07,6.304448802421981,8.076204527239026,4.691347882229144,-0.0361367450518063,37723.23,37794.7,37600.0,37653.05,140.257586
2021-01-11 08:36:00,0.9878499,0.0007435307,0.011406546,5.908082938168931,8.229511118964457,5.303304908059076,0.0318015639929634,35408.22,35408.22,35327.7,35375.17,75.445688
2021-01-15 03:08:00,0.99999714,1.4944695e-06,1.3674257e-06,6.008813185442595,7.941295570906532,4.3694478524670215,0.0353051654989277,39073.0,39084.7,39023.12,39040.87,27.969598
2021-01-21 21:34:00,2.5160837e-06,1.3213967e-06,0.9999962,5.849324779946859,7.6093665379542115,4.634728988229636,-0.018414054177023,31744.98,31748.23,31676.99,31691.38,75.784884
2021-01-21 22:13:00,0.99993503,1.0211764e-05,5.472559e-05,7.261225091971921,8.303504798872783,4.770684624465665,-0.0811076874667616,30600.0,30841.45,30560.0,30799.98,187.538504
2021-01-22 06:49:00,0.10751073,0.89233714,0.00015209014,5.384495062789089,8.311889558230359,5.3230099791384085,0.0522368326438795,31580.3,31593.04,31500.26,31540.92,110.058056
2021-01-26 04:05:00,0.016064381,0.983928,7.59221e-06,5.429345628954441,8.233768709217097,4.48863636973214,0.0197614387472552,31712.58,31800.0,31712.57,31788.96,100.503554
2021-01-29 16:48:00,0.99663395,0.0031720493,0.0001940114,6.546785410760524,8.53817159780143,5.056245805348308,-0.0186527090335189,36780.01,36784.25,36628.74,36683.83,182.513782
2021-01-29 17:09:00,0.9998603,9.422589e-08,0.00013951786,6.190315405853148,8.575084669832014,5.44673737166631,0.0214068336462659,35932.81,36043.25,35775.55,35990.49,212.5529
2021-01-29 17:12:00,0.999579,0.0003665675,5.4479213e-05,6.558197802812269,8.133880887949207,4.653960350157523,-0.0192702652162626,35935.36,36040.84,35935.36,35997.05,153.195382
2021-01-29 17:33:00,0.05197381,7.262987e-05,0.9479536,6.3080984415095305,8.219056661060598,4.23410650459726,-0.0174464702503412,36104.11,36197.84,36023.16,36168.07,107.464154
2021-01-29 22:48:00,0.99971956,0.00022199511,5.8376216e-05,6.988413181999592,8.648396877031582,5.805134968916488,0.0156731931219723,34871.1,34876.36,34779.43,34786.92,42.573675
2021-02-02 02:35:00,2.5030356e-05,0.99997485,8.8453085e-08,8.735364401103888,9.886799071249891,7.717351272185329,0.0291237348953366,33634.78,33753.84,33634.78,33699.74,66.33401
2021-02-04 18:52:00,0.99999917,4.947423e-07,3.1676916e-07,6.432940092739179,8.68084148294457,6.251903883165888,0.0056399559004728,37005.32,37014.44,36970.85,36973.28,27.983588
2021-02-05 05:21:00,0.0010392315,0.9989505,1.0228479e-05,7.329749689041512,8.580355766373877,5.572154032177765,0.0345832738576142,37159.79,37180.36,37157.34,37160.6,14.908255
2021-02-08 21:02:00,0.99999595,3.3770593e-06,6.6466475e-07,6.284134161070802,8.127699852817772,4.31748811353631,0.0185575579761908,43980.95,44019.22,43930.0,43930.0,62.287256
2021-02-08 23:55:00,0.9999894,2.1234484e-07,1.0411584e-05,6.12029741895095,8.031060180240619,5.10594547390058,-0.0607738298121075,46295.22,46335.05,46242.97,46263.08,85.060613
2021-02-09 11:50:00,0.9987197,0.00083893666,0.00044129032,6.406879986069314,8.165079258805068,4.912654885736052,-0.0337543727982064,46429.99,46430.0,46303.44,46379.4,38.291063
2021-02-09 22:19:00,0.013305744,0.9865784,0.00011581533,4.430816798843313,7.763021309018518,5.043425116919247,0.054049289692153,46757.21,46781.29,46694.25,46723.87,27.400392
2021-02-09 23:54:00,0.04201617,0.9579691,1.4784396e-05,4.605170185988092,7.977968093128549,4.804021044733257,0.0887196158757413,46487.13,46533.83,46487.13,46533.83,28.274708
2021-02-16 18:33:00,0.9999999,1.1541229e-08,1.2409376e-07,5.929589143389895,7.806289289267033,4.127134385045092,-0.006622039308507,48359.84,48390.87,48327.42,48340.94,26.390307
2021-02-16 22:44:00,0.81228036,3.4022272e-05,0.18768562,5.808142489980444,8.088561805276234,5.308267697401205,0.0468301114705917,48812.01,48878.86,48802.12,48863.25,34.625642
2021-02-19 08:08:00,0.9984925,0.0013818239,0.0001257534,3.871201010907891,7.762170607138205,3.9889840465642745,0.0585966720718641,51811.22,51830.0,51808.22,51819.08,20.173888
2021-02-19 11:01:00,0.9998117,8.826285e-05,0.00010001263,7.928766321626695,10.063946862472948,6.70808408385307,-0.0202369524518822,52720.01,52750.0,52714.42,52733.12,24.986822
2021-02-19 11:11:00,0.9999589,1.7153877e-06,3.9501243e-05,8.536799721055155,10.318506873449104,7.502738210754851,-0.0063637232905594,52695.63,52720.69,52688.83,52718.79,29.702649
2021-02-19 23:10:00,0.99996984,1.2970932e-07,3.000982e-05,5.375278407684165,7.96102146588337,5.267858159063328,-0.0417100363786632,55684.79,55735.71,55684.46,55705.01,26.691104
2021-02-21 14:56:00,2.2513314e-06,0.9999976,6.2010564e-08,5.365976015021851,7.9391588179567965,4.418840607796598,-0.030553713762623,57285.27,57311.26,57226.83,57311.25,41.494001
2021-02-22 00:33:00,0.9996673,6.6106204e-06,0.00032615583,5.017279836814924,7.378383712996714,4.23410650459726,-0.0104869281810507,56748.2,56837.41,56705.32,56747.44,51.847589
2021-02-24 20:44:00,0.7455662,0.23225333,0.022180494,5.942799375126701,7.969703583278656,2.833213344056216,0.0251098733688005,48657.25,48692.71,48625.37,48629.66,20.777988
2021-02-25 16:55:00,0.99997807,1.9650126e-06,1.9991892e-05,5.828945617610208,7.649692623711514,4.23410650459726,-0.0261872455668655,50724.82,50738.02,50611.0,50678.01,51.2652
2021-03-01 15:13:00,0.99981767,0.00016268651,1.9663406e-05,6.003887067106539,7.741099090035366,3.8918202981106265,-0.0297912111167279,48372.67,48499.52,48372.67,48469.65,30.572691
2021-03-03 13:58:00,0.99575967,0.004231821,8.601902e-06,6.6052979209482015,8.192570471152173,4.68213122712422,-0.027916973240792,51550.0,51583.11,51505.69,51528.22,55.252877
2021-03-13 02:58:00,0.99999905,7.7197356e-08,8.737947e-07,9.573802232603889,12.248451827005258,9.169726689090886,0.0212867782182383,56502.13,56508.58,56461.29,56508.57,15.629175
2021-03-13 22:31:00,0.9934243,0.00061885774,0.005956769,5.123963979403259,7.418780882750794,3.4011973816621555,0.0428992811301403,60987.66,60987.66,60900.0,60942.98,46.241993
2021-03-14 00:09:00,0.5192267,0.4805296,0.00024371324,7.011213987350367,8.945462952177666,3.1780538303479458,-0.0763268229662907,61239.16,61280.12,61230.82,61248.16,31.878272
2021-03-14 00:14:00,0.9905195,0.009403802,7.661458e-05,6.727431724850855,9.206633510044856,5.5909869805108565,-0.0625901202443068,61312.87,61387.13,61312.87,61356.05,33.709019
2021-03-14 06:26:00,0.9999995,3.8022173e-07,1.0712707e-07,6.284134161070802,8.69751274553952,4.969813299576001,0.0295678058701455,60713.83,60782.81,60700.04,60725.0,27.756719
2021-03-14 08:32:00,0.99998903,5.565686e-07,1.0312396e-05,6.238324625039508,8.643825842349603,5.82600010738045,-0.0432714257180397,60656.96,60695.98,60655.37,60693.87,25.634699
2021-03-14 21:21:00,0.9985461,1.5035787e-05,0.0014389358,5.420534999272286,7.940583827104244,2.4849066497880004,-0.1720748405577726,60090.71,60106.73,60077.99,60100.0,9.118223
2021-03-17 22:08:00,0.005330097,0.98489237,0.009777517,6.522092798170152,9.007367027451355,5.872117789475416,-0.0653429026600179,58541.98,58699.0,58538.66,58663.53,54.533613
2021-03-17 22:16:00,0.060304977,0.003989871,0.9357052,7.183111701743281,9.063115652219658,5.2832037287379885,0.0107088814847635,58805.27,58840.72,58667.17,58701.45,84.656488
2021-03-17 22:45:00,0.8209156,0.0146858515,0.16439858,6.645090969505644,8.483843211734683,4.836281906951478,-0.0044969753712438,58559.95,58674.54,58559.95,58664.88,38.597238
2021-03-18 03:33:00,0.999215,4.7100484e-06,0.00078024855,6.790097235513905,9.365890072717148,6.214608098422191,-0.072280980593373,58672.85,58733.37,58645.83,58723.11,25.847681
2021-03-18 21:49:00,0.8145153,0.024010494,0.16147415,5.2574953720277815,7.67275789664251,5.981414211254481,-0.0560538520089298,57921.38,57995.0,57921.38,57968.23,49.892248
2021-03-20 00:07:00,0.9914903,0.008499827,9.827695e-06,6.175867270105761,8.819073983267831,5.53338948872752,0.0276630765469363,57965.69,57989.99,57908.38,57989.34,35.202213
2021-03-20 06:04:00,0.999938,5.114645e-05,1.0882981e-05,5.356586274672012,7.602900462204755,4.406719247264253,0.0071080390396478,58142.98,58194.68,58142.98,58194.67,12.335934
2021-03-20 21:08:00,0.9999893,1.00881e-06,9.816398e-06,6.492239835020471,8.624431942085836,6.016157159698354,-0.0118418881712096,58491.9,58533.96,58476.24,58499.12,25.936466
2021-03-22 14:54:00,0.92172354,0.0018584466,0.076418005,6.934397209928558,8.880307358983872,6.787844982309579,-0.0651397230388757,57037.86,57106.37,57037.85,57088.75,25.040046
2021-03-22 23:58:00,0.999767,5.238361e-05,0.00018052271,7.274479558773871,9.304559047215164,6.182084906716632,-0.0195459481744341,54146.86,54215.35,54118.03,54199.97,80.140559
2021-03-23 18:40:00,0.99982625,4.9455607e-06,0.00016891846,6.269096283706261,8.120291313968561,5.926926025970411,0.0082324925367697,55686.9,55687.78,55618.35,55628.71,24.67466
2021-03-24 09:03:00,0.9999685,4.2519514e-06,2.719937e-05,6.148468295917647,8.225235324101668,4.955827057601261,0.0056358856272766,56499.99,56548.15,56486.4,56532.91,120.630467
2021-03-24 15:02:00,0.99991155,2.6353227e-06,8.5831896e-05,11.45132661875127,13.550041277921355,10.311881700150172,-0.0156610986067341,56584.02,56639.3,56584.0,56595.53,26.100607
2021-03-24 15:09:00,0.99999774,1.0368077e-06,1.2278721e-06,9.717519354821976,11.944922144154148,8.255308811785596,0.0441165762259317,56522.66,56530.0,56470.9,56486.25,29.536354
2021-03-24 15:10:00,0.99979645,0.00019121534,1.2363668e-05,8.921857979353632,11.698151134078234,7.822845290279774,-0.0089554102291906,56486.25,56567.75,56483.87,56555.4,32.416575
2021-03-24 19:32:00,0.99997914,1.1638409e-06,1.9640529e-05,6.206575926724928,8.830835365537549,5.66988092298052,-0.012670455606328,55215.42,55229.09,55081.47,55086.78,84.169109
2021-03-25 05:17:00,0.9998934,8.23207e-05,2.4227205e-05,6.994849985833071,9.235228087483964,5.521460917862246,0.0049625878841412,52531.04,52774.16,52497.91,52677.13,268.116934
2021-03-25 23:59:00,0.99860257,1.9970334e-05,0.0013773876,6.322565239927284,8.64259160081057,6.416732282512326,-0.0696663719649867,51411.37,51416.3,51276.69,51293.78,52.659192
2021-03-27 12:39:00,0.99991024,2.3222744e-06,8.7479355e-05,6.45833828334479,8.502485562543963,6.173786103901937,-0.0286100809848674,54161.95,54162.31,54109.93,54156.45,34.653845
2021-03-28 01:00:00,0.99883085,1.3114834e-05,0.0011560111,6.045005314036012,9.03634406392822,6.045005314036012,-0.0920278285126474,56020.29,56137.98,56020.28,56096.06,29.199217
2021-03-28 14:57:00,0.8784588,0.0002225388,0.12131864,7.036148493750536,9.049467146388098,6.345636360828596,-0.062456001167655,55789.14,55799.99,55764.81,55774.02,22.099809
2021-03-29 00:21:00,0.9999566,5.126651e-07,4.2874664e-05,5.25227342804663,7.745435610274381,4.564348191467836,-0.0207057098295548,55752.26,55752.27,55718.54,55738.39,19.171356
2021-03-29 00:34:00,0.93179494,0.051525608,0.01667941,4.553876891600541,8.000684784514748,6.175867270105761,0.0346761453421084,55778.29,55851.91,55775.59,55849.98,43.9109
2021-03-29 04:42:00,0.999998,4.0180427e-07,1.6298732e-06,6.244166900663736,7.80710329012598,4.330733340286331,-0.0452758801020308,55369.35,55384.85,55353.0,55359.2,7.476786
2021-03-30 05:08:00,0.99499846,1.2782898e-05,0.0049887463,5.2574953720277815,7.687538766201629,4.477336814478207,0.0243456326908404,57521.24,57538.13,57493.09,57495.87,31.145825
2021-03-30 19:29:00,0.0071131634,0.00798829,0.9848985,6.620073206530356,8.662677858158219,5.455321115357702,0.0131970581668926,58837.3,58885.96,58836.24,58880.47,18.191994
2021-03-30 19:53:00,0.99985826,7.518051e-07,0.00014104389,6.210600077024653,9.079434102128385,5.860786223465865,0.0250961205276209,58904.27,58926.62,58904.26,58912.15,20.090104
2021-03-30 23:18:00,0.0006004975,0.99939764,1.8789542e-06,5.3706380281276624,7.870547844507712,4.897839799950911,-0.0194229509485462,58593.14,58610.65,58573.51,58582.96,16.224923
2021-03-31 20:10:00,0.998725,2.2824125e-07,0.0012747387,6.442540166468199,8.47407690034261,4.948759890378168,0.024961262879569,58672.91,58676.66,58618.49,58619.89,49.04046
2021-03-31 20:17:00,0.9999963,5.263678e-07,3.265346e-06,6.1463292576688975,7.403670290012373,4.343805421853684,0.008149957706667,58581.94,58617.49,58580.01,58605.56,36.964821
2021-03-31 21:26:00,0.9944999,0.0015387771,0.003961208,5.739792912179234,7.80954132465341,4.969813299576001,-0.0105776597021187,58916.04,58929.99,58905.12,58910.79,25.070113
2021-04-01 03:13:00,0.99993336,2.7267915e-05,3.9385097e-05,5.075173815233827,7.892452043520352,5.075173815233827,-0.0704981853901726,59056.63,59074.35,59042.32,59065.1,10.334652
2021-04-01 20:46:00,0.9999759,5.5278047e-06,1.8601499e-05,4.983606621708336,7.781138509845015,4.948759890378168,0.0481042095702913,58947.64,58956.38,58905.7,58930.0,22.017306
2021-04-02 16:19:00,0.9998908,3.931439e-06,0.00010520821,6.403574197934815,8.936824154997302,6.212606095751519,-0.0084015927163389,59382.29,59395.93,59323.0,59346.45,44.325675
2021-04-02 23:13:00,0.000893132,0.9991036,3.2293958e-06,5.918893854273146,8.251663923605589,5.117993812416755,0.0165152471418219,58833.03,58835.51,58800.0,58804.98,12.299908
2021-04-03 07:57:00,0.9998504,0.00010179956,4.7737754e-05,4.499809670330265,7.496652438168283,4.634728988229636,0.0296907585562304,59288.0,59291.75,59280.01,59289.01,17.361495
2021-04-03 09:28:00,0.99999356,1.1242037e-06,5.3397484e-06,6.289715570908998,8.61341204915678,4.812184355372417,-0.0408745646731081,59170.02,59198.13,59152.12,59161.92,13.757929
2021-04-03 10:05:00,0.99998903,5.565686e-07,1.0312396e-05,6.270988431858299,8.642062173462106,6.018593214496234,0.021671684350195,59442.5,59483.47,59432.3,59435.35,33.800272
2021-04-03 21:31:00,0.022184366,0.97775054,6.50877e-05,5.365976015021851,7.678326356506885,4.465908118654584,-0.0231815814684273,58007.55,58024.17,57950.5,58023.82,37.795632
2021-04-05 07:02:00,0.9404133,0.05876169,0.0008250372,6.844815479208263,8.678631537293768,5.2832037287379885,0.0127019115354418,57063.65,57120.8,57060.22,57107.29,63.856251
2021-04-05 20:08:00,1.3743129e-05,0.9999862,1.5548474e-07,6.135564891081739,8.465478755729558,4.795790545596741,-0.0526281965065349,59021.31,59043.9,59000.0,59002.59,26.769578
2021-04-05 20:37:00,0.91057634,0.089383684,3.9978542e-05,5.976350909297934,8.193400231952097,4.574710978503383,-0.0542588303313286,58972.45,58988.12,58919.07,58962.84,68.528203
2021-04-05 21:00:00,1.3842648e-05,0.99998593,2.527974e-07,5.010635294096256,7.709308333385869,4.584967478670572,0.011556358538122,58773.16,58807.6,58763.94,58795.0,32.840327
2021-04-06 07:48:00,0.9999989,7.2413485e-08,9.55258e-07,4.997212273764115,7.8636512654486515,4.584967478670572,-0.0543250512666072,58512.31,58610.81,58507.16,58575.6,45.286125
2021-04-06 21:16:00,0.9999889,8.677731e-06,2.4429394e-06,5.278114659230517,7.801800401908973,4.691347882229144,0.00995067603328,58103.3,58104.16,58089.94,58103.87,7.850427
2021-04-07 01:29:00,0.37496245,0.0007376103,0.62429994,5.556828061699537,7.782807262839695,4.836281906951478,0.0206170458506322,57443.98,57470.74,57407.72,57417.31,38.606895
